year,keyword,score_logodds,count_top,count_rest,p_top,p_rest,delta
1973,usa,0.7911085029473837,2,3,0.00796812749003984,0.0038809831824062097,0.004087144307633631
1973,police,0.7911085029473837,2,3,0.00796812749003984,0.0038809831824062097,0.004087144307633631
1973,paris,0.7911085029473837,2,3,0.00796812749003984,0.0038809831824062097,0.004087144307633631
1973,france,0.7911085029473837,2,3,0.00796812749003984,0.0038809831824062097,0.004087144307633631
1973,based_on_novel_or_book,0.4839239662508894,5,10,0.0199203187250996,0.0129366106080207,0.006983708117078902
1973,corruption,-0.3466575098569944,1,6,0.00398406374501992,0.007761966364812419,-0.003777902619792499
1973,suicide,-1.2808976993595138,0,5,0.0,0.00646830530401035,-0.00646830530401035
1973,surrealism,-1.2808976993595138,0,5,0.0,0.00646830530401035,-0.00646830530401035
1973,vampire,-1.2808976993595138,0,5,0.0,0.00646830530401035,-0.00646830530401035
1973,revenge,-1.4492538675399782,0,6,0.0,0.007761966364812419,-0.007761966364812419
1973,zombie,-1.4492538675399782,0,6,0.0,0.007761966364812419,-0.007761966364812419
1973,gangster,-1.5936584923301353,0,7,0.0,0.009055627425614488,-0.009055627425614488
1973,small_town,-1.5936584923301353,0,7,0.0,0.009055627425614488,-0.009055627425614488
1973,murder,-1.8326599433371173,0,9,0.0,0.01164294954721863,-0.01164294954721863
1974,police,2.2389244299392654,4,1,0.015748031496062992,0.0012755102040816326,0.01447252129198136
1974,los_angeles,1.4715231694957271,3,2,0.011811023622047244,0.002551020408163265,0.00926000321388398
1974,road_trip,1.4715231694957271,3,2,0.011811023622047244,0.002551020408163265,0.00926000321388398
1974,california,1.3411465202260642,5,4,0.01968503937007874,0.00510204081632653,0.01458299855375221
1974,sequel,0.5407368263379526,2,4,0.007874015748031496,0.00510204081632653,0.0027719749317049657
1974,based_on_novel_or_book,0.5108867933280354,3,6,0.011811023622047244,0.007653061224489796,0.004157962397557448
1974,revenge,0.17044629753120155,2,6,0.007874015748031496,0.007653061224489796,0.0002209545235417002
1974,anarchic_comedy,0.025958628256138816,1,4,0.003937007874015748,0.00510204081632653,-0.0011650329423107822
1974,mafia,0.025958628256138816,1,4,0.003937007874015748,0.00510204081632653,-0.0011650329423107822
1974,kidnapping,0.025958628256138816,1,4,0.003937007874015748,0.00510204081632653,-0.0011650329423107822
1974,rape,-0.48871809141194955,1,7,0.003937007874015748,0.008928571428571428,-0.00499156355455568
1974,slasher,-1.2785434202911166,0,5,0.0,0.006377551020408163,-0.006377551020408163
1974,1970s,-1.2785434202911166,0,5,0.0,0.006377551020408163,-0.006377551020408163
1974,vampire,-1.4468812021780613,0,6,0.0,0.007653061224489796,-0.007653061224489796
1974,murder,-2.0238693819066063,0,11,0.0,0.01403061224489796,-0.01403061224489796
1975,new_york_city,-0.06851994643675585,1,4,0.004405286343612335,0.006269592476489028,-0.0018643061328766928
1975,friendship,-0.06851994643675585,1,4,0.004405286343612335,0.006269592476489028,-0.0018643061328766928
1975,based_on_novel_or_book,-0.39831005854783763,3,14,0.013215859030837005,0.0219435736677116,-0.008727714636874594
1975,revenge,-0.5840849155666437,1,7,0.004405286343612335,0.0109717868338558,-0.006566500490243464
1975,murder,-0.5840849155666437,1,7,0.004405286343612335,0.0109717868338558,-0.006566500490243464
1975,germany,-1.3737855114281814,0,5,0.0,0.007836990595611285,-0.007836990595611285
1975,world_war_ii,-1.3737855114281814,0,5,0.0,0.007836990595611285,-0.007836990595611285
1975,neo-noir,-1.3737855114281814,0,5,0.0,0.007836990595611285,-0.007836990595611285
1976,sports,1.7441980580291156,3,2,0.013888888888888888,0.002288329519450801,0.011600559369438088
1976,new_york_city,1.1541164982586585,3,4,0.013888888888888888,0.004576659038901602,0.009312229849987287
1976,california,1.065433889970791,2,3,0.009259259259259259,0.003432494279176201,0.005826764980083058
1976,revenge,0.8129713559380534,2,4,0.009259259259259259,0.004576659038901602,0.004682600220357657
1976,murder,0.44294640228565196,2,6,0.009259259259259259,0.006864988558352402,0.0023942707009068564
1976,world_war_ii,0.29749456099633154,1,4,0.004629629629629629,0.004576659038901602,5.297059072802753e-05
1976,based_on_true_story,0.29749456099633154,1,4,0.004629629629629629,0.004576659038901602,5.297059072802753e-05
1976,based_on_novel_or_book,-0.027508897948245625,3,14,0.013888888888888888,0.016018306636155607,-0.0021294177472667188
1976,italy,-1.0075674864465771,0,5,0.0,0.005720823798627002,-0.005720823798627002
1976,suicide,-1.0075674864465771,0,5,0.0,0.005720823798627002,-0.005720823798627002
1976,france,-1.1757723192229212,0,6,0.0,0.006864988558352402,-0.006864988558352402
1977,sequel,1.4375829650649221,3,2,0.011152416356877323,0.0024906600249066002,0.008661756331970723
1977,new_york_city,0.7596447294794944,2,3,0.007434944237918215,0.0037359900373599006,0.0036989542005583147
1977,desert,0.7596447294794944,2,3,0.007434944237918215,0.0037359900373599006,0.0036989542005583147
1977,friendship,-0.007476670343019798,1,4,0.0037174721189591076,0.0049813200498132005,-0.0012638479308540928
1977,italy,-0.007476670343019798,1,4,0.0037174721189591076,0.0049813200498132005,-0.0012638479308540928
1977,rape,-0.007476670343019798,1,4,0.0037174721189591076,0.0049813200498132005,-0.0012638479308540928
1977,murder,-0.007504725654068345,2,7,0.007434944237918215,0.008717310087173101,-0.0012823658492548858
1977,paris,-0.20939893042411306,1,5,0.0037174721189591076,0.0062266500622665,-0.0025091779433073927
1977,world_war_ii,-0.37770614808334635,1,6,0.0037174721189591076,0.007471980074719801,-0.0037545079557606935
1977,based_on_novel_or_book,-0.43998336407967553,2,11,0.007434944237918215,0.0136986301369863,-0.006263685899068085
1977,france,-0.5220616970329166,1,7,0.0037174721189591076,0.008717310087173101,-0.004999837968213993
1977,woman_director,-1.3117286954923557,0,5,0.0,0.0062266500622665,-0.0062266500622665
1978,california,0.8321746988129837,3,4,0.011152416356877323,0.0050568900126422255,0.0060955263442350974
1978,police,0.7445406034458184,2,3,0.007434944237918215,0.0037926675094816687,0.0036422767284365466
1978,sequel,0.7445406034458184,2,3,0.007434944237918215,0.0037926675094816687,0.0036422767284365466
1978,based_on_play_or_musical,0.4919571394616078,2,4,0.007434944237918215,0.0050568900126422255,0.00237805422527599
1978,1970s,0.12168944633217826,2,6,0.007434944237918215,0.007585335018963337,-0.00015039078104512205
1978,vietnam,-0.022599831917240465,1,4,0.0037174721189591076,0.0050568900126422255,-0.0013394178936831178
1978,1960s,-0.022599831917240465,1,4,0.0037174721189591076,0.0050568900126422255,-0.0013394178936831178
1978,musical,-0.22454117558084796,1,5,0.0037174721189591076,0.006321112515802781,-0.0026036403968436733
1978,murder,-0.6636809075409502,1,8,0.0037174721189591076,0.010113780025284451,-0.006396307906325343
1978,martial_arts,-0.6636809075409502,1,8,0.0037174721189591076,0.010113780025284451,-0.006396307906325343
1978,based_on_novel_or_book,-0.7588722157983656,2,15,0.007434944237918215,0.018963337547408345,-0.01152839330949013
1978,husband_wife_relationship,-1.3268709406490906,0,5,0.0,0.006321112515802781,-0.006321112515802781
1978,revenge,-1.3268709406490906,0,5,0.0,0.006321112515802781,-0.006321112515802781
1979,love,1.4997458286727356,3,2,0.011673151750972763,0.0024509803921568627,0.0092221713588159
1979,california,1.1647520911726552,4,4,0.01556420233463035,0.004901960784313725,0.010662241550316625
1979,marriage,0.8216512803941205,2,3,0.007782101167315175,0.003676470588235294,0.004105630579079881
1979,sports,0.5691068396580148,2,4,0.007782101167315175,0.004901960784313725,0.0028801403830014498
1979,new_york_city,0.39497588508021586,3,7,0.011673151750972763,0.00857843137254902,0.0030947203784237425
1979,based_on_novel_or_book,0.2178297409928609,4,11,0.01556420233463035,0.013480392156862746,0.0020838101777676046
1979,world_war_ii,0.054374960924958415,1,4,0.0038910505836575876,0.004901960784313725,-0.0010109102006561378
1979,alien,0.054374960924958415,1,4,0.0038910505836575876,0.004901960784313725,-0.0010109102006561378
1979,musical,0.054374960924958415,1,4,0.0038910505836575876,0.004901960784313725,-0.0010109102006561378
1979,1960s,-0.14752726178643982,1,5,0.0038910505836575876,0.006127450980392157,-0.002236400396734569
1979,coming_of_age,-1.250030605947516,0,5,0.0,0.006127450980392157,-0.006127450980392157
1979,rock_'n'_roll,-1.250030605947516,0,5,0.0,0.006127450980392157,-0.006127450980392157
1979,castle,-1.250030605947516,0,5,0.0,0.006127450980392157,-0.006127450980392157
1979,france,-1.250030605947516,0,5,0.0,0.006127450980392157,-0.006127450980392157
1979,revenge,-1.4183177363895973,0,6,0.0,0.007352941176470588,-0.007352941176470588
1979,murder,-1.5626531480883115,0,7,0.0,0.00857843137254902,-0.00857843137254902
1980,illinois,1.685506096368056,3,2,0.010238907849829351,0.001784121320249777,0.008454786529579573
1980,chicago,1.685506096368056,3,2,0.010238907849829351,0.001784121320249777,0.008454786529579573
1980,musical,1.0082315385184248,2,3,0.006825938566552901,0.0026761819803746653,0.004149756586178235
1980,california,0.8943653712451889,3,5,0.010238907849829351,0.0044603033006244425,0.005778604549204909
1980,based_on_novel_or_book,0.5544567051253955,2,5,0.006825938566552901,0.0044603033006244425,0.0023656352659284586
1980,biography,0.2417723711477029,1,4,0.0034129692832764505,0.003568242640499554,-0.00015527335722310357
1980,new_york_city,0.04020642047804035,1,5,0.0034129692832764505,0.0044603033006244425,-0.001047334017347992
1980,martial_arts,0.04020642047804035,1,5,0.0034129692832764505,0.0044603033006244425,-0.001047334017347992
1980,slasher,-0.1277437215927506,1,6,0.0034129692832764505,0.0053523639607493305,-0.00193939467747288
1980,serial_killer,-0.1277437215927506,1,6,0.0034129692832764505,0.0053523639607493305,-0.00193939467747288
1980,murder,-0.49063213835048813,2,15,0.006825938566552901,0.013380909901873328,-0.0065549713353204265
1980,revenge,-0.6109090823229737,1,10,0.0034129692832764505,0.008920606601248885,-0.005507637317972434
1980,torture,-1.0618188407863096,0,5,0.0,0.0044603033006244425,-0.0044603033006244425
1980,gay_theme,-1.0618188407863096,0,5,0.0,0.0044603033006244425,-0.0044603033006244425
1980,cannibal,-1.0618188407863096,0,5,0.0,0.0044603033006244425,-0.0044603033006244425
1980,drugs,-1.0618188407863096,0,5,0.0,0.0044603033006244425,-0.0044603033006244425
1980,zombie,-1.2297689828571006,0,6,0.0,0.0053523639607493305,-0.0053523639607493305
1980,alien,-1.2297689828571006,0,6,0.0,0.0053523639607493305,-0.0053523639607493305
1980,rape,-1.2297689828571006,0,6,0.0,0.0053523639607493305,-0.0053523639607493305
1980,video_nasty,-1.6119516043941964,0,9,0.0,0.008028545941123996,-0.008028545941123996
1981,england,1.7572877921093362,3,2,0.009836065573770493,0.001594896331738437,0.008241169242032055
1981,martial_arts,0.8281304749160014,2,4,0.006557377049180328,0.003189792663476874,0.003367584385703454
1981,new_york_city,0.45880505419283857,2,6,0.006557377049180328,0.004784688995215311,0.001772688053965017
1981,husband_wife_relationship,0.31401537449961214,1,4,0.003278688524590164,0.003189792663476874,8.889586111328991e-05
1981,adultery,0.11254467899479437,1,5,0.003278688524590164,0.003987240829346092,-0.0007085523047559283
1981,police,-0.19921217195837837,1,7,0.003278688524590164,0.005582137161084529,-0.0023034486364943655
1981,based_on_novel_or_book,-0.4807950106025185,2,16,0.006557377049180328,0.012759170653907496,-0.006201793604727168
1981,revenge,-0.7918200595379492,1,13,0.003278688524590164,0.01036682615629984,-0.007088137631709676
1981,murder,-0.8825881263449689,2,24,0.006557377049180328,0.019138755980861243,-0.012581378931680915
1981,italy,-0.9893463011350141,0,5,0.0,0.003987240829346092,-0.003987240829346092
1981,france,-0.9893463011350141,0,5,0.0,0.003987240829346092,-0.003987240829346092
1981,california,-0.9893463011350141,0,5,0.0,0.003987240829346092,-0.003987240829346092
1981,germany,-0.9893463011350141,0,5,0.0,0.003987240829346092,-0.003987240829346092
1981,obsession,-0.9893463011350141,0,5,0.0,0.003987240829346092,-0.003987240829346092
1981,chase,-0.9893463011350141,0,5,0.0,0.003987240829346092,-0.003987240829346092
1981,love,-0.9893463011350141,0,5,0.0,0.003987240829346092,-0.003987240829346092
1981,monster,-0.9893463011350141,0,5,0.0,0.003987240829346092,-0.003987240829346092
1981,woods,-0.9893463011350141,0,5,0.0,0.003987240829346092,-0.003987240829346092
1981,zombie,-0.9893463011350141,0,5,0.0,0.003987240829346092,-0.003987240829346092
1981,death,-1.1572010263533592,0,6,0.0,0.004784688995215311,-0.004784688995215311
1981,musical,-1.1572010263533592,0,6,0.0,0.004784688995215311,-0.004784688995215311
1981,gore,-1.3011031520881868,0,7,0.0,0.005582137161084529,-0.005582137161084529
1981,neo-noir,-1.539096423075856,0,9,0.0,0.007177033492822967,-0.007177033492822967
1981,serial_killer,-2.0334736316215514,0,15,0.0,0.011961722488038277,-0.011961722488038277
1981,video_nasty,-2.0334736316215514,0,15,0.0,0.011961722488038277,-0.011961722488038277
1981,slasher,-2.2128276042944037,0,18,0.0,0.014354066985645933,-0.014354066985645933
1982,california,2.3825472496989137,4,1,0.013793103448275862,0.000966183574879227,0.012826919873396635
1982,revenge,1.5333142169613003,4,3,0.013793103448275862,0.002898550724637681,0.01089455272363818
1982,sword_and_sorcery,0.9385710022658209,2,3,0.006896551724137931,0.002898550724637681,0.00399800099950025
1982,musical,0.9385710022658209,2,3,0.006896551724137931,0.002898550724637681,0.00399800099950025
1982,sequel,0.6862875816610332,2,4,0.006896551724137931,0.003864734299516908,0.003031817424621023
1982,police,0.4846469540180891,2,5,0.006896551724137931,0.004830917874396135,0.002065633849741796
1982,based_on_novel_or_book,0.17310042860692043,3,10,0.010344827586206896,0.00966183574879227,0.0006829918374146263
1982,alien,0.1720017468301469,1,4,0.0034482758620689655,0.003864734299516908,-0.00041645843744794265
1982,slasher,-0.029638880812797197,1,5,0.0034482758620689655,0.004830917874396135,-0.0013826420123271696
1982,serial_killer,-0.029638880812797197,1,5,0.0034482758620689655,0.004830917874396135,-0.0013826420123271696
1982,rape,-0.19766383933863274,1,6,0.0034482758620689655,0.005797101449275362,-0.002348825587206397
1982,new_york_city,-0.3417365003541386,1,7,0.0034482758620689655,0.00676328502415459,-0.0033150091620856243
1982,detective,-0.3417365003541386,1,7,0.0034482758620689655,0.00676328502415459,-0.0033150091620856243
1982,sex_comedy,-1.1316994487598224,0,5,0.0,0.004830917874396135,-0.004830917874396135
1982,drugs,-1.1316994487598224,0,5,0.0,0.004830917874396135,-0.004830917874396135
1982,incest,-1.1316994487598224,0,5,0.0,0.004830917874396135,-0.004830917874396135
1982,murder,-1.2553570036724144,1,18,0.0034482758620689655,0.017391304347826087,-0.013943028485757122
1983,sequel,1.6072675371925507,3,3,0.016042780748663103,0.0032502708559046588,0.012792509892758444
1983,revenge,0.4967865162923957,1,4,0.0053475935828877,0.004333694474539545,0.0010138991083481555
1983,california,0.4967865162923957,1,4,0.0053475935828877,0.004333694474539545,0.0010138991083481555
1983,murder,-0.3570580123211222,1,10,0.0053475935828877,0.010834236186348862,-0.005486642603461162
1983,based_on_novel_or_book,-0.44912508088826364,1,11,0.0053475935828877,0.011917659804983749,-0.006570066222096048
1983,slasher,-0.8089322135536552,0,5,0.0,0.005417118093174431,-0.005417118093174431
1983,1940s,-0.8089322135536552,0,5,0.0,0.005417118093174431,-0.005417118093174431
1983,dystopia,-0.8089322135536552,0,5,0.0,0.005417118093174431,-0.005417118093174431
1983,prison,-0.8089322135536552,0,5,0.0,0.005417118093174431,-0.005417118093174431
1983,gang,-0.8089322135536552,0,5,0.0,0.005417118093174431,-0.005417118093174431
1983,serial_killer,-0.9770756229432767,0,6,0.0,0.0065005417118093175,-0.0065005417118093175
1983,martial_arts,-0.9770756229432767,0,6,0.0,0.0065005417118093175,-0.0065005417118093175
1984,slasher,1.0628472356573795,2,3,0.007194244604316547,0.0026714158504007124,0.004522828753915835
1984,los_angeles,0.9491710285941579,3,5,0.01079136690647482,0.004452359750667854,0.006339007155806967
1984,california,0.5111671902787149,3,8,0.01079136690647482,0.007123775601068566,0.0036675913054062545
1984,fight,0.29620421418421117,1,4,0.0035971223021582736,0.003561887800534283,3.523450162399048e-05
1984,christmas,0.29620421418421117,1,4,0.0035971223021582736,0.003561887800534283,3.523450162399048e-05
1984,1930s,0.0946398636134349,1,5,0.0035971223021582736,0.004452359750667854,-0.0008552374485095802
1984,prostitute,0.0946398636134349,1,5,0.0035971223021582736,0.004452359750667854,-0.0008552374485095802
1984,new_york_city,-0.042031859554289674,2,10,0.007194244604316547,0.008904719501335707,-0.0017104748970191604
1984,monster,-0.07330867549219189,1,6,0.0035971223021582736,0.005342831700801425,-0.0017457093986431513
1984,serial_killer,-0.2173047743403762,1,7,0.0035971223021582736,0.006233303650934996,-0.0026361813487767224
1984,murder,-0.3684039961421144,2,14,0.007194244604316547,0.012466607301869992,-0.005272362697553445
1984,revenge,-1.007569551235525,0,5,0.0,0.004452359750667854,-0.004452359750667854
1984,magic,-1.007569551235525,0,5,0.0,0.004452359750667854,-0.004452359750667854
1984,police,-1.007569551235525,0,5,0.0,0.004452359750667854,-0.004452359750667854
1984,neo-noir,-1.007569551235525,0,5,0.0,0.004452359750667854,-0.004452359750667854
1984,future,-1.319514189189336,0,7,0.0,0.006233303650934996,-0.006233303650934996
1984,based_on_novel_or_book,-2.1160651189145288,0,16,0.0,0.014247551202137132,-0.014247551202137132
1985,africa,1.8714637101527174,3,2,0.010067114093959731,0.0014566642388929353,0.008610449855066796
1985,terrorism,1.8714637101527174,3,2,0.010067114093959731,0.0014566642388929353,0.008610449855066796
1985,california,1.8714637101527174,3,2,0.010067114093959731,0.0014566642388929353,0.008610449855066796
1985,paris,1.1944114606838472,2,3,0.006711409395973154,0.0021849963583394027,0.004526413037633752
1985,kidnapping,0.7409659496786833,2,5,0.006711409395973154,0.003641660597232338,0.0030697487987408163
1985,high_school,0.5731808708309192,2,6,0.006711409395973154,0.004369992716678805,0.002341416679294349
1985,revenge,0.4293484982622324,2,7,0.006711409395973154,0.005098324836125273,0.0016130845598478815
1985,torture,0.4281744750493388,1,4,0.003355704697986577,0.0029133284777858705,0.0004423762202007066
1985,desert,0.4281744750493388,1,4,0.003355704697986577,0.0029133284777858705,0.0004423762202007066
1985,swimming_pool,0.4281744750493388,1,4,0.003355704697986577,0.0029133284777858705,0.0004423762202007066
1985,friendship,0.4281744750493388,1,4,0.003355704697986577,0.0029133284777858705,0.0004423762202007066
1985,soldier,0.4281744750493388,1,4,0.003355704697986577,0.0029133284777858705,0.0004423762202007066
1985,chase,0.4281744750493388,1,4,0.003355704697986577,0.0029133284777858705,0.0004423762202007066
1985,florida,0.4281744750493388,1,4,0.003355704697986577,0.0029133284777858705,0.0004423762202007066
1985,alien,0.4281744750493388,1,4,0.003355704697986577,0.0029133284777858705,0.0004423762202007066
1985,christmas,0.4281744750493388,1,4,0.003355704697986577,0.0029133284777858705,0.0004423762202007066
1985,1950s,0.4281744750493388,1,4,0.003355704697986577,0.0029133284777858705,0.0004423762202007066
1985,sequel,0.30345329085386386,2,8,0.006711409395973154,0.005826656955571741,0.0008847524404014132
1985,new_york_city,0.2267733193647885,1,5,0.003355704697986577,0.003641660597232338,-0.0002859558992457608
1985,action_hero,0.2267733193647885,1,5,0.003355704697986577,0.003641660597232338,-0.0002859558992457608
1985,woman_director,-0.3226975753356225,1,9,0.003355704697986577,0.0065549890750182084,-0.0031992843770316313
1985,martial_arts,-0.4235141717553548,1,10,0.003355704697986577,0.007283321194464676,-0.003927616496478098
1985,based_on_novel_or_book,-0.8166527119363183,1,15,0.003355704697986577,0.010924981791697014,-0.007569277093710436
1985,gay_theme,-0.8751946771502936,0,5,0.0,0.003641660597232338,-0.003641660597232338
1985,village,-0.8751946771502936,0,5,0.0,0.003641660597232338,-0.003641660597232338
1985,lgbt,-0.8751946771502936,0,5,0.0,0.003641660597232338,-0.003641660597232338
1985,gangster,-0.8751946771502936,0,5,0.0,0.003641660597232338,-0.003641660597232338
1985,zombie,-0.8751946771502936,0,5,0.0,0.003641660597232338,-0.003641660597232338
1985,vampire,-1.0429797559980578,0,6,0.0,0.004369992716678805,-0.004369992716678805
1985,police,-1.1868121285667446,0,7,0.0,0.005098324836125273,-0.005098324836125273
1986,coming_of_age,1.3785181116325163,2,3,0.007633587786259542,0.0020689655172413794,0.005564622269018162
1986,sports,1.126512598320649,2,4,0.007633587786259542,0.002758620689655172,0.0048749670966043695
1986,california,1.0977226088941237,3,6,0.011450381679389313,0.004137931034482759,0.007312450644906554
1986,sequel,0.7574042136854322,2,6,0.007633587786259542,0.004137931034482759,0.003495656751776783
1986,new_york_city,0.6136108492414589,2,7,0.007633587786259542,0.004827586206896552,0.0028060015793629897
1986,high_school,0.6118555522431022,1,4,0.003816793893129771,0.002758620689655172,0.0010581732034745986
1986,time_travel,0.6118555522431022,1,4,0.003816793893129771,0.002758620689655172,0.0010581732034745986
1986,usa,0.41049329382116184,1,5,0.003816793893129771,0.0034482758620689655,0.0003685180310608054
1986,los_angeles,0.41049329382116184,1,5,0.003816793893129771,0.0034482758620689655,0.0003685180310608054
1986,based_on_novel_or_book,0.2750581680418387,2,10,0.007633587786259542,0.006896551724137931,0.0007370360621216107
1986,illinois,0.2427471676078854,1,6,0.003816793893129771,0.004137931034482759,-0.0003211371413529879
1986,chicago,0.2427471676078854,1,6,0.003816793893129771,0.004137931034482759,-0.0003211371413529879
1986,alien,0.2427471676078854,1,6,0.003816793893129771,0.004137931034482759,-0.0003211371413529879
1986,prostitute,0.2427471676078854,1,6,0.003816793893129771,0.004137931034482759,-0.0003211371413529879
1986,monster,0.09895380316391211,1,7,0.003816793893129771,0.004827586206896552,-0.0010107923137667812
1986,1980s,0.09895380316391211,1,7,0.003816793893129771,0.004827586206896552,-0.0010107923137667812
1986,martial_arts,-0.13882145692485182,1,9,0.003816793893129771,0.006206896551724138,-0.002390102658594367
1986,revenge,-0.23959887803570812,1,10,0.003816793893129771,0.006896551724137931,-0.00307975783100816
1986,gay_theme,-0.6919357933736485,0,5,0.0,0.0034482758620689655,-0.0034482758620689655
1986,surrealism,-0.6919357933736485,0,5,0.0,0.0034482758620689655,-0.0034482758620689655
1986,drugs,-0.6919357933736485,0,5,0.0,0.0034482758620689655,-0.0034482758620689655
1986,corruption,-0.6919357933736485,0,5,0.0,0.0034482758620689655,-0.0034482758620689655
1986,post-apocalyptic_future,-0.6919357933736485,0,5,0.0,0.0034482758620689655,-0.0034482758620689655
1986,showdown,-0.6919357933736485,0,5,0.0,0.0034482758620689655,-0.0034482758620689655
1986,police,-0.6919357933736485,0,5,0.0,0.0034482758620689655,-0.0034482758620689655
1986,chase,-0.6919357933736485,0,5,0.0,0.0034482758620689655,-0.0034482758620689655
1986,small_town,-0.6919357933736485,0,5,0.0,0.0034482758620689655,-0.0034482758620689655
1986,detective,-0.6919357933736485,0,5,0.0,0.0034482758620689655,-0.0034482758620689655
1986,musical,-0.6919357933736485,0,5,0.0,0.0034482758620689655,-0.0034482758620689655
1986,woman_director,-0.859681919586925,0,6,0.0,0.004137931034482759,-0.004137931034482759
1987,police,1.507626131022831,3,4,0.010380622837370242,0.0023995200959808036,0.007981102741389438
1987,los_angeles,1.4195849601564614,2,3,0.006920415224913495,0.001799640071985603,0.005120775152927892
1987,new_york_city,1.1240408353439681,4,8,0.01384083044982699,0.004799040191961607,0.009041790257865383
1987,coming_of_age,0.9663975519283339,2,5,0.006920415224913495,0.002999400119976005,0.00392101510493749
1987,california,0.8692299000043322,3,8,0.010380622837370242,0.004799040191961607,0.005581582645408634
1987,london,0.6533717208422676,1,4,0.0034602076124567475,0.0023995200959808036,0.0010606875164759439
1987,italy,0.6533717208422676,1,4,0.0034602076124567475,0.0023995200959808036,0.0010606875164759439
1987,gunfight,0.6533717208422676,1,4,0.0034602076124567475,0.0023995200959808036,0.0010606875164759439
1987,detective,0.6533717208422676,1,4,0.0034602076124567475,0.0023995200959808036,0.0010606875164759439
1987,lawyer,0.6533717208422676,1,4,0.0034602076124567475,0.0023995200959808036,0.0010606875164759439
1987,sibling_relationship,0.6533717208422676,1,4,0.0034602076124567475,0.0023995200959808036,0.0010606875164759439
1987,biography,0.45209970245159425,1,5,0.0034602076124567475,0.002999400119976005,0.00046080749248074253
1987,robbery,0.45209970245159425,1,5,0.0034602076124567475,0.002999400119976005,0.00046080749248074253
1987,sequel,0.28444393305306725,1,6,0.0034602076124567475,0.003599280143971206,-0.00013907253151445838
1987,england,0.28444393305306725,1,6,0.0034602076124567475,0.003599280143971206,-0.00013907253151445838
1987,based_on_novel_or_book,-0.008431245367931162,2,14,0.006920415224913495,0.008398320335932814,-0.0014779051110193186
1987,demon,-0.6499727972814116,0,5,0.0,0.002999400119976005,-0.002999400119976005
1987,martial_arts,-0.6499727972814116,0,5,0.0,0.002999400119976005,-0.002999400119976005
1987,insanity,-0.6499727972814116,0,5,0.0,0.002999400119976005,-0.002999400119976005
1987,wilderness,-0.6499727972814116,0,5,0.0,0.002999400119976005,-0.002999400119976005
1987,vampire,-0.6499727972814116,0,5,0.0,0.002999400119976005,-0.002999400119976005
1987,neo-noir,-0.6499727972814116,0,5,0.0,0.002999400119976005,-0.002999400119976005
1987,gay_theme,-0.8176285666799386,0,6,0.0,0.003599280143971206,-0.003599280143971206
1987,psychopath,-0.8176285666799386,0,6,0.0,0.003599280143971206,-0.003599280143971206
1987,surrealism,-0.8176285666799386,0,6,0.0,0.003599280143971206,-0.003599280143971206
1987,anime,-0.8176285666799386,0,6,0.0,0.003599280143971206,-0.003599280143971206
1987,friendship,-0.8176285666799386,0,6,0.0,0.003599280143971206,-0.003599280143971206
1987,woman_director,-0.8176285666799386,0,6,0.0,0.003599280143971206,-0.003599280143971206
1987,musical,-0.8176285666799386,0,6,0.0,0.003599280143971206,-0.003599280143971206
1987,based_on_true_story,-0.8176285666799386,0,6,0.0,0.003599280143971206,-0.003599280143971206
1988,new_york_city,2.289298697026649,6,4,0.022988505747126436,0.002287021154945683,0.020701484592180755
1988,los_angeles,1.9137766064413002,4,4,0.01532567049808429,0.002287021154945683,0.013038649343138607
1988,california,1.7125328450608874,4,5,0.01532567049808429,0.002858776443682104,0.012466894054402187
1988,loss_of_loved_one,1.5701401250197309,2,3,0.007662835249042145,0.0017152658662092624,0.005947569382832883
1988,heist,1.5701401250197309,2,3,0.007662835249042145,0.0017152658662092624,0.005947569382832883
1988,dog,1.5701401250197309,2,3,0.007662835249042145,0.0017152658662092624,0.005947569382832883
1988,action_hero,1.5701401250197309,2,3,0.007662835249042145,0.0017152658662092624,0.005947569382832883
1988,terrorism,1.3182529590370287,2,4,0.007662835249042145,0.002287021154945683,0.005375814094096462
1988,cop,0.8035811766835597,1,4,0.0038314176245210726,0.002287021154945683,0.0015443964695753894
1988,neo-noir,0.8035811766835597,1,4,0.0038314176245210726,0.002287021154945683,0.0015443964695753894
1988,sports,0.6023374153031469,1,5,0.0038314176245210726,0.002858776443682104,0.0009726411808389686
1988,1940s,0.6023374153031469,1,5,0.0038314176245210726,0.002858776443682104,0.0009726411808389686
1988,biography,0.6023374153031469,1,5,0.0038314176245210726,0.002858776443682104,0.0009726411808389686
1988,lawyer,0.6023374153031469,1,5,0.0038314176245210726,0.002858776443682104,0.0009726411808389686
1988,fbi,0.4347099361288578,1,6,0.0038314176245210726,0.003430531732418525,0.0004008858921025478
1988,experiment,0.4347099361288578,1,6,0.0038314176245210726,0.003430531732418525,0.0004008858921025478
1988,based_on_novel_or_book,0.38822041890534464,4,20,0.01532567049808429,0.011435105774728416,0.0038905647233558743
1988,martial_arts,0.165298173224528,1,8,0.0038314176245210726,0.004574042309891366,-0.0007426246853702938
1988,woman_director,0.053498155559741356,1,9,0.0038314176245210726,0.005145797598627788,-0.001314379974106715
1988,police,-0.2226638199545654,1,12,0.0038314176245210726,0.00686106346483705,-0.003029645840315977
1988,prostitution,-0.5001062956765194,0,5,0.0,0.002858776443682104,-0.002858776443682104
